DateTime,rain,temperature_outside,pressure_outside,gw_mb,gw_sr,gw_sg,gw_west,gw_knee,gw_south,wind_x,winx_y,snow_load,humidity,glob_radiaton,strain_ew_uncorrected,strain_ns_uncorrected,strain_ew_corrected,strain_ns_corrected,tides_ew,tides_ns
2016-05-13,6.0,13.419638888888889,948.3895717592593,492.78894547980093,184.34957175925928,354.8699074074074,901.70875,1005.4025694444443,867.6213194444445,-0.2150524067284335,0.7663924626801716,4.7873304398148155,86.34637731481482,1.4749086805555556,,265.37273713413333,,265.12804166666666,-3.0863336835085264,-5.963105759473944
2016-05-14,1.0,7.81880787037037,955.6700810185185,482.81014006250723,179.7053935185185,345.2937037037037,901.2819560185185,1003.1710532407408,866.3040740740742,-0.018693135985779485,1.4142178976199906,4.773106134259259,75.59791666666666,1.1662028935185185,,262.5034737710362,,262.30383333333333,-3.1985345628200865,-6.15054945574519
2016-05-15,5.0,5.274464637110777,962.9208010186364,470.58473202917,174.8139830998958,330.51162171547634,900.611099537037,995.8324421296297,864.4760763888888,-0.20950647411578077,1.7034339305164174,4.76001863425926,83.69583285102443,1.3586644675925927,,256.9658260077099,,256.849125,-3.2353996328670918,-6.2874139261517135
2016-05-16,1.0,6.372950231481481,964.6206712962962,475.7365898830883,170.11831018518518,325.11880787037035,900.0805439814815,997.3861921296295,863.6434953703704,-0.6389494434516239,1.1305965939403566,4.760210763888889,76.60490740740741,1.38889375,,255.27418542520437,,255.25095833333333,-3.1961186250961107,-6.344750749006693
2016-05-17,0.0,8.430974537037036,964.0206481481482,457.4405834008566,165.57634259259257,312.94341435185186,899.4579745370371,1005.6288773148148,863.1117476851852,-0.2841064564256895,1.3583096446282839,4.763666550925926,73.53584490740741,0.8388038194444445,,256.4618588423902,,256.54608333333334,-3.0854878088081583,-6.310066988523697
2016-05-18,0.0,11.354965277777778,959.8320717592592,448.26882741057995,160.8553125,303.7196990740741,899.0555787037038,1006.4956134259259,863.0927546296297,-0.8271926952343718,0.5716611411289899,4.775512615740741,67.25583333333334,1.6783743055555556,,259.76799789021146,,259.927625,-2.913421609372118,-6.183984539862792
2016-05-19,2.0,11.144947916666668,959.314074074074,439.9762819770807,155.94997685185186,292.0587268518518,898.6029398148148,996.0622569444445,862.6745717592593,-0.3495138161309245,0.6247470067169671,4.777593634259259,89.45391203703704,0.878515625,,265.6548836410611,,265.902375,-2.6961237230359347,-5.978958728002382
2016-05-20,0.0,12.754207175925927,966.2466666666667,435.3025350156268,151.26877314814814,282.0218287037037,897.8498958333334,996.9168518518518,861.6804166666667,-0.5860206503139567,0.9648881379178986,4.777353935185186,74.26333333333332,1.5773151620370371,,262.90485870066055,,263.1462916666666,-2.4572590080444683,-5.71908295707808
2016-05-21,0.0,15.081725694444444,965.6499884259259,416.80057877069106,146.53523148148147,268.3130439814815,897.2230324074075,1000.482650462963,861.0406712962963,0.07424793101049829,0.9515184558883047,4.789627777777778,73.68284722222222,1.8663756944444445,,264.06526795555925,,264.28154166666667,-2.2277312250472927,-5.439480491309207
2016-05-22,29.0,18.337865740740742,958.8475000000001,402.1651927306401,141.6190740740741,254.34481481481484,896.8545717592592,1003.0700810185185,861.3881365740741,0.007068175015758428,0.9686975932369185,4.790811226851852,67.59193287037037,2.452246412037037,,270.2587932075316,,270.43191666666667,-2.043202555350025,-5.183929000529887
2016-05-23,7.0,13.281409722222223,957.6814699074074,581.918948952425,137.526875,317.5226157407407,896.5891666666668,1007.0553935185185,861.4553356481481,-0.08832676045445581,1.0663725417823127,4.79179212962963,95.33658564814814,0.9106091435185185,,284.5142818442325,,284.64349999999996,-1.9393496440934632,-5.000010878328502
2016-05-24,4.0,10.352986111111111,959.5509027777778,845.3915846741521,138.99969907407407,572.2050462962962,896.5596527777778,1004.7487037037038,860.9584143518518,-0.1803147117343251,1.2386397718575959,4.776445717592593,100.0,0.5361947916666666,,293.5545041380535,,293.61879166666665,-1.9457298701996038,-4.932056797827406
2016-05-25,1.0,11.50775462962963,962.7350462962962,868.7008797314504,239.4855902777778,947.7293518518519,897.2125810185186,997.7827199074073,860.4863541666666,-0.7049930310068062,-0.11523208629246325,4.774158449074074,99.84449074074074,0.7697233796296297,,288.7522938499089,,288.74287499999997,-2.079551367633075,-5.013004716838602
2016-05-26,0.0,13.669409722222222,964.3702314814815,819.1660493112629,418.57094907407406,912.5114120370371,897.9606597222222,993.3652893518519,860.5226851851852,-0.1386953129405995,-0.7979809604587875,4.786532754629629,87.02135416666667,1.9690818287037035,,284.5664949170297,,284.46883333333335,-2.340383515509027,-5.256625249953913
2016-05-27,55.0,13.291064814814815,964.1592708333333,741.3646255353628,368.8480671296296,754.3753935185185,898.6340625,997.6903356481481,860.9403935185185,0.44322488120742,-0.5456357717370145,4.787639467592593,96.99879629629629,1.3221359953703702,,282.8978938497699,,282.708125,-2.706116593604125,-5.651320338927395
2016-05-28,6.0,15.867604166666668,961.3741203703704,823.8001389049659,340.6983217592593,663.448888888889,899.4328587962964,1004.5232754629629,861.6652662037037,-0.31870582742866777,-0.649280918165808,4.790074189814815,94.07737268518518,1.6515321759259258,,284.14945956400413,,283.902375,-3.13019719795804,-6.156337450437884
2016-05-29,30.0,18.182385416666666,954.7549652777778,849.5102929257845,317.57105324074075,651.9271527777778,900.2938194444444,1009.2064699074075,863.3060648148148,-0.713078641920077,0.1312481902735237,4.796269907407407,97.5147337962963,1.3256278935185184,,288.326500049204,,288.0665833333333,-3.5412556857055812,-6.7014820349548
2016-05-30,8.0,15.304887731481482,953.5441203703704,849.2164833892812,315.666087962963,721.1380902777778,901.2633217592593,1011.4721643518518,864.2637731481482,-0.39388787559254684,-0.8252667550440597,4.795385069444444,93.47633101851852,1.1097916666666667,,289.8386130407023,,289.63829166666665,-3.8488679528986975,-7.192634397225221
2016-05-31,7.0,15.771090403981944,958.8974534089593,748.420187521704,311.9425801597407,718.2382162287302,901.9169560185185,1003.9524305555556,864.4155902777778,-0.10055067676836091,0.7888238914365364,4.789895138888889,85.1084153258479,1.4973609953703704,,286.008227669128,,285.922125,-3.9616041876134975,-7.526773750628877
2016-06-01,3.0,15.194008101851853,959.4484027777778,670.6769302002547,281.013275462963,635.9570601851852,902.3519791666666,1009.6785300925926,864.7246990740741,-0.574118184385288,0.4264911661606689,4.793545023148148,98.08487268518519,0.7951901620370371,,282.9521359426955,,282.98425000000003,-3.820884278837932,-7.6190965475835215
2016-06-02,4.0,14.335652274568815,959.0558629471003,712.8413473781688,251.07367172126405,592.2493575645329,902.6329745370371,1011.8388773148149,865.0924189814815,-0.5446860476055748,-0.35325408791415885,4.787950462962963,99.74353513138095,1.005338425925926,,285.3024875025465,,285.4646666666667,-3.4412310597977185,-7.437792523486261
2016-06-03,24.0,14.379730324074073,959.1873958333333,799.7231739784697,242.83453703703702,578.1754629629629,902.8139814814815,1020.786875,865.1134143518519,-0.42145894988123334,0.49629830121833257,4.7887181712962965,100.0,0.8932888888888888,,287.0578313034102,,287.30854166666666,-2.9289177620796027,-7.029894460221882
2016-06-04,2.0,16.66242939814815,961.2454745370371,832.7450630860053,252.55906249999998,577.9863425925926,903.0898726851852,1014.8342476851852,865.1295717592593,-0.008168147580634177,0.6804660238400968,4.792587962962963,94.24275462962963,1.4032309027777778,,284.83306469228,,285.1109166666667,-2.449574234142158,-6.5153187690814365
2016-06-05,41.0,17.338836805555555,964.905775462963,713.0629586757727,244.16864583333336,560.4298379629629,902.9246296296296,1005.3984375,864.7210763888888,-0.12830013913200358,0.7624331394189279,4.794848958333334,85.86878472222223,2.013007986111111,,281.62329180277504,,281.87191666666666,-2.150901971644008,-6.040970351129057
2016-06-06,0.0,17.618547453703705,968.6140972222222,589.809376085195,229.95174768518518,515.2177314814815,902.5749537037037,1009.189548611111,864.0908101851851,-0.3720036528090515,0.6522806161256974,4.795012615740741,83.199375,2.46791875,,278.79980282918683,,278.95441666666665,-2.0928632767809296,-5.718365354844511
2016-06-07,0.0,16.897807616622295,970.1741289501099,528.5490218775321,226.81606667438362,457.1199618011344,902.0964699074074,1010.4062731481481,863.6491550925927,-0.08339042920495715,0.7901819277284324,4.794592129629629,73.18879499942123,2.7892305555555557,,275.68328291782797,,275.7357083333333,-2.2361115858204816,-5.584679483693148
2016-06-08,0.0,17.216929398148146,966.0564930555555,507.14410232665824,222.97288194444445,416.18252314814816,901.7800231481482,1016.1368171296295,863.8151273148148,-0.3633316188168222,0.715091363950235,4.795602314814815,75.76445601851852,2.5137642361111108,,278.71345899803373,,278.67283333333336,-2.485790799354841,-5.607116189217442
2016-06-09,0.0,13.774792824074074,964.4446412037038,498.32774626692907,218.92184027777776,389.1441435185185,901.3762962962963,1007.767037037037,863.778587962963,-0.458132536712138,0.670953555365233,4.796535416666667,85.85809027777778,1.2275340277777778,-1458.0767104903157,272.76986860580524,-1460.3915,272.42452173913045,-2.74657714663364,-5.716370963617272
2016-06-10,0.0,14.28484375,960.5544907407407,488.97724273642785,214.12802083333332,375.73457175925927,901.164525462963,1010.7045833333333,864.1983796296296,-1.0516656441123817,0.26824495239841284,4.789740277777778,74.42563657407408,2.7391667824074077,-1458.8872329068718,269.0953028771778,-1458.7113749999999,268.93808333333334,-2.953910185255772,-5.841582688173435
2016-06-11,1.0,14.000782407407407,959.4538541666667,475.0558166454451,208.96528935185185,357.1420486111111,901.0448263888889,1008.6917476851851,864.288587962963,-0.5749109227291339,-0.5164253327074477,4.792579398148148,84.8588425925926,1.3477249999999998,-1460.3146557871332,272.37582791256955,-1460.0689166666668,272.21054166666664,-3.0776380765684768,-5.930320036079202
2016-06-12,54.0,14.43629513888889,956.2867708333333,497.1367172126403,203.0543634259259,374.7975231481482,900.8385416666666,1010.5426504629629,864.4549305555555,-0.6888537278389688,-0.44850309674176925,4.791523842592593,98.47943287037037,1.0330947916666666,-1459.4293987016322,277.38966670828023,-1459.1605833333333,277.23995833333333,-3.111701152425486,-5.953206647429158
2016-06-13,1.0,14.795812015279546,950.8647065632597,897.9011691167959,605.6531485125593,1118.9553304780645,901.3647106481482,1009.5517592592591,865.3211689814815,-0.3908766321312247,0.950152170693103,4.789948263888888,93.29743025813173,1.6681015046296297,-1453.2033212890458,290.7343119143879,-1452.9465,290.59841666666665,-3.0625047058734842,-5.900258596814223
2016-06-14,5.0,14.750126157407408,949.1154976851852,883.7508044912606,938.3672453703704,1254.6185300925924,902.7836689814815,1016.2368634259259,866.2905671296296,-0.558007205052468,0.9275972805576294,4.792047685185185,88.17193287037037,2.0014962962962963,-1456.474401694428,281.730103011733,-1456.25525,281.64270833333336,-2.9415670184268627,-5.775464009285674
2016-06-15,2.0,13.43729050925926,950.0873958333333,863.1267970829957,847.5775925925926,1144.5643287037035,903.9300578703704,1025.1636921296297,866.9443865740741,-1.0065596436543924,-0.005601820984294676,4.79041099537037,89.12856481481482,1.9463048611111111,-1460.23697204567,275.4231004518955,-1460.0763749999999,275.39283333333333,-2.76296911475459,-5.592885742889866
2016-06-16,3.0,13.235253472222222,952.1301620370369,772.8281051047575,677.6123495370371,1021.828113425926,904.6793981481482,1021.8597222222222,867.1556712962963,-0.6437205436471223,0.18254505933179832,4.785142592592592,95.19931712962963,1.0216082175925925,-1455.332506146935,268.8346310816826,-1455.2497916666669,268.865,-2.5441513760827497,-5.374854786386581
2016-06-17,11.0,13.286347222222222,955.1409375000001,896.8657483505035,612.2052662037037,1049.4776620370371,905.2915393518518,1022.5871296296298,867.1460300925926,-0.352225770555754,1.2272717846826693,4.786500694444444,94.89452546296296,1.1614663194444443,-1452.1684153010738,266.1104130367917,-1452.1793333333335,266.179375,-2.3081852437977113,-5.151311690571715
2016-06-18,4.0,14.322878472222222,964.2730671296296,926.0115291121657,952.175775462963,1289.9703935185184,905.873125,1018.8541203703703,866.4499421296297,-1.014975980188764,0.7654566374996423,4.785978009259259,85.73773148148148,1.8970002314814813,-1451.9765871438244,244.0912993649221,-1452.0876250000001,244.20295833333333,-2.0855795378618773,-4.958740030476959
2016-06-19,0.0,13.10504050925926,969.8046412037037,884.6619168885287,919.4654861111111,1228.924537037037,906.2123495370371,1019.4025810185186,865.7406828703704,-0.9222767046453042,0.23823673430703693,4.787756712962963,88.96475694444445,1.6389322916666667,-1454.1666068954285,228.40019618705827,-1454.369125,228.51225,-1.9137059088563326,-4.837153605248697
2016-06-20,2.0,15.044491898148149,968.7295370370371,827.859381872902,834.4701620370371,1129.9233680555556,906.4226041666667,1023.7521296296296,866.0498148148149,-0.6783194062119595,0.7678938111970903,4.788486342592592,78.01760416666666,2.4380429398148147,-1450.4589003960532,220.1585448976341,-1450.7262916666666,220.29416666666668,-1.8323394205987764,-4.824182195037354
2016-06-21,1.0,16.684215277777778,969.0196180555556,752.4757958097002,688.9103472222223,1021.3049189814815,906.6752083333333,1019.6962268518519,866.4289583333333,-0.4455582807899189,1.0454334895608073,4.794961805555555,83.44509259259259,1.4905153935185185,-1445.6846341766552,218.10463041305002,-1445.9734166666667,218.25520833333334,-1.8751173680078057,-4.94654425729135
2016-06-22,0.0,19.148355133696032,972.3043002662345,630.2680287070262,404.04826947563373,871.5624725083921,906.4313773148148,1021.2311574074073,865.7371180555556,-0.0023449316881318815,0.972100424435846,4.796581828703704,83.72863757379326,2.2216341435185187,-1439.553208553668,212.2868348185157,-1439.8086666666668,212.42975,-2.058742260522434,-5.210771987751754
2016-06-23,0.0,21.920421296296297,970.2213657407407,550.8441254774858,313.4037268518519,655.9527199074074,906.1713773148149,1022.3808912037038,866.1277199074074,-0.830673728167254,0.6353187365771521,4.797356018518519,75.9078125,2.766845486111111,-1429.153859486763,210.70056271902047,-1429.319375,210.803,-2.373547499629341,-5.596235193558042
